mean_val,std_val,peak_amp,heart_rate,rr_var,entropy,label
528.8980846104602,10.932478146531835,903.7167251442121,66.99012744173638,19.995781203673097,0.24684067418526684,normal
525.4564164505512,8.362764757756988,1016.0903185342175,60.104592270858255,21.467916919820766,0.34967686993524627,normal
584.5860057067345,33.91035628986322,918.0439198656326,102.50929298500897,48.298931622535974,0.6350287649941142,anxiety
595.4413248858431,40.23779788754968,926.4793139568023,96.87876846644312,36.60543701316557,0.5694070925450052,anxiety
553.1897278126798,30.15263997527058,1010.2360757410186,106.02842777152394,49.661572763060185,0.5510637719161557,anxiety
525.4037460347057,8.958199410481651,999.9430761721196,69.18530394346428,18.67447599130541,0.2541885396632731,normal
538.8712833088384,10.638611005974353,903.80091027352,61.541165582686624,21.533841731614615,0.21369174386671563,normal
538.8201705374258,17.72668300826043,965.1583181121307,85.80060585565967,31.469764255773104,0.4198403072647723,stress
539.4484297791842,10.45087681416711,968.141662450982,66.77721298677503,10.56356635598361,0.3474852171541355,normal
504.03112005509706,12.645698157538536,972.7394494337588,73.72654393372196,11.143588269603468,0.24374312259958547,normal
535.4834569706047,12.876555767138246,976.5259783388997,61.14109442302509,14.264111393912751,0.22051359251671798,normal
545.4929007190126,17.403384014647592,971.7330710204369,91.73638718319182,20.160729465430386,0.48534332249227763,stress
525.3360341726691,8.717568095934755,981.759886353517,66.37733636642278,18.19645474116771,0.28136096019034473,normal
560.0897474126228,25.21026449083307,929.605219614667,99.735027217461,46.97833757195899,0.6314410666733992,anxiety
513.0132132305306,11.995448132682384,972.1644538373855,74.56981354323227,16.026682009814863,0.39028464416911324,normal
516.7840024971116,12.434347538783031,999.5752113312502,77.63855516609289,13.69905452467037,0.22806490363870302,normal
520.9093131752797,10.02041387268179,920.7678402001246,72.31970900520358,18.65918543849697,0.3954013908877887,normal
501.0140297366183,12.369042354943938,1018.4849382984119,63.684496784760526,15.22143389752432,0.3417531310458308,normal
569.9991509146785,34.68346064326815,965.5597076656226,109.3695659972368,37.60945558855008,0.5933725501681226,anxiety
503.4138985997507,8.598559715981276,1007.0533725469063,67.9194094532491,21.593822228141725,0.36076290903868935,normal
525.9985572311106,12.61246759337106,994.5233567123004,69.02478688361975,10.871379281205247,0.29701893199590806,normal
572.2912774913508,26.099326136796442,901.2186165186537,95.7314947821971,35.42182259416886,0.5868181693808396,anxiety
552.8350966735791,16.745377277467437,952.8733962434012,88.9784448982664,31.750808299937574,0.45724247486637026,stress
503.253951225676,10.207032364814273,1014.9481200226126,64.79020339819076,15.575860996035148,0.3858279040030926,normal
534.7457506296632,24.089954509065382,1011.8980062377236,81.96075985384635,26.202747954349388,0.4092919777868482,stress
520.5595795663925,12.318488428630197,956.9713992823423,73.04583297183879,15.707765648048419,0.2627750993444941,normal
592.6024207902346,31.860534251800487,988.7821019991738,101.58695991207276,48.85597093815164,0.6231850292918952,anxiety
539.6021540041705,11.173021843236192,980.752889153145,70.25005297540663,23.202351068822274,0.30156101279175584,normal
519.6846517231816,13.327195317514196,931.5791571337104,68.92839032803164,20.555496694435764,0.34832829036720847,normal
514.6544737317477,11.39166089633715,1017.0083741007822,75.49267561275576,16.877845133228362,0.2664912314297424,normal
524.3017940760575,12.993447101191867,1010.8683012562127,79.59940658717701,19.044143147191924,0.23979842779188737,normal
563.8048340598414,25.137343876561104,950.4172266325745,86.62750557202932,33.13232975593845,0.42227601724655217,stress
500.8233797718321,8.275184978887692,952.8464814772607,73.20605439402676,20.324113536703557,0.30977173301547123,normal
522.7323441334189,8.03242416103222,962.8971162773606,71.20336366923684,23.378082172161022,0.23227256021107676,normal
544.0327643734006,19.864940660272772,972.0000080127946,87.5008738878663,24.262764435675933,0.48292223135775236,stress
530.7997421239444,10.052034111827092,976.8168029051922,71.55186731762315,20.163134011884296,0.3296636014904191,normal
523.9159991524434,11.021616823607756,985.0100956163924,78.37853067279109,18.70701401490544,0.3313512126949114,normal
509.14571222013853,12.746113067913445,995.3938068115261,61.603600281638066,14.44839868308896,0.22938438471675415,normal
506.43232205669995,8.792666320885287,1007.6656387836441,69.75142387346769,10.940344324327988,0.3221093510030849,normal
538.7483920129433,24.92666598707458,936.6955716501404,88.11670737318266,31.269183865606504,0.4941503315738213,stress
561.009762073398,16.261914933890743,961.9949150036338,83.3698609646265,25.161374267741632,0.5272707661609397,stress
532.0097203929192,15.09568565109886,968.0602273912824,90.05651500695376,26.913475073098727,0.4801838828734463,stress
572.7824774719938,30.81753708463165,943.8306758155294,105.45033481809796,37.8245378737566,0.6598328809468333,anxiety
530.8897907718663,9.213615167063283,986.1777538796913,76.3557065971389,13.416246041548144,0.34132597397574194,normal
526.8680273762343,11.960123747970538,901.3678767891522,67.09542583671968,20.716362461068634,0.26852902930450434,normal
530.222045541722,13.669121120982444,999.4142823006541,67.3588150260417,16.587247249506223,0.20181083231607422,normal
507.52484638895044,11.58881957711556,918.1503750281189,70.33145256891959,19.819760302989316,0.37658296330374447,normal
505.5530869059764,8.471454210281403,918.6209561013131,67.49105774040243,12.688834178616851,0.3902889651326184,normal
562.6963138922443,18.16688913837056,949.0962160482978,90.42429679014572,21.65905398309741,0.4860344920040065,stress
532.9040224263863,13.811539051968941,928.1814337806308,64.07532918255379,10.148857316917535,0.2778809877957751,normal
523.6333304227604,9.70220533699618,955.6380092051938,67.60840015015124,16.064346208823036,0.24069454849951918,normal
563.1021220909619,28.725910987758336,988.304993689195,83.68771163740101,27.132135728491004,0.41848711871988276,stress
517.606099749584,10.640989141732359,923.005163947187,64.49231223687704,12.312175647677307,0.303740198876119,normal
506.07610774049175,12.957204620516972,964.2825947212053,73.76810036984274,22.939607067237684,0.2392838431744035,normal
512.9182589176498,10.392721461885131,966.1667157941329,78.12286509531532,13.98374249437909,0.2137427355447922,normal
545.683743076183,16.805813681836334,937.9122507234641,91.96271067944728,29.470639664650648,0.5378812046580588,stress
505.6369689989905,9.721704098691557,948.6692009944289,60.863474715940235,15.92706614896478,0.20302213684289502,normal
520.060651787488,9.093068181563332,982.7815798098845,77.41156850092014,14.311143946983696,0.3642776725801389,normal
532.0878792301615,9.12476961281689,959.5124155049233,63.296296314588744,10.59189299336349,0.3930030738908944,normal
506.25748170684346,13.345240559118325,930.1918047754612,61.66928169978767,22.705912404758493,0.3608989284863645,normal
520.8123080361518,13.954072103659694,994.2759380671447,71.87321582417077,15.539211553233116,0.2604839022557073,normal
572.8444035868633,32.88958781677715,931.9274228450662,109.76134195949771,39.80024169631088,0.6227935951092574,anxiety
569.6043538434747,15.169538048835337,979.0839935888533,90.13184068004638,27.693121134579016,0.47239018534922816,stress
557.6422325095705,17.308498570406606,962.7355251356253,80.09696536684565,27.633411051048203,0.45100065790898386,stress
524.4688298493741,11.79143950262607,938.1039556508596,63.3190979059157,13.423530452405487,0.303601613280925,normal
525.1577138711954,8.746187771936402,973.7150655630854,60.66378709124852,24.71788793746174,0.20622981855867822,normal
522.3361699894322,11.702559938190484,937.5879161372208,78.19253638873185,13.605983693402603,0.3349572604334821,normal
538.7965759125841,14.034893320858155,937.6061182983818,72.15810428181408,22.25169199758454,0.25371243349072853,normal
525.9853159618885,8.38333147175422,956.072679507146,60.43646793550979,22.640678532408323,0.34374792357070605,normal
548.5592679266755,26.907271558620593,971.5457199397925,89.23131169731253,33.579484985157734,0.5454728296950677,stress
502.91052025456776,10.379124746376462,949.5151735603542,77.84604996279305,24.89882523134446,0.24577509249669982,normal
549.712783381313,24.622567218843777,981.8015938433788,88.25797520894338,28.075924689304365,0.4294730450434317,stress
535.4885097030531,13.38645053234356,904.1171854901295,74.5292343022601,18.830972831969795,0.31658521136085266,normal
514.2701330677436,9.660587542151962,956.4472984861434,70.90053837793877,18.54066041773424,0.32472975565805323,normal
548.6677248353764,21.43593553953999,902.7362024366041,86.16023949515424,30.36869995678984,0.49212793664785176,stress
543.59887455173,19.596492340550576,905.1557910209776,81.99514698360993,28.940751736414253,0.5450906785555447,stress
534.2595936475329,12.655256721823788,974.5998656981451,63.47523186271488,20.111954433040943,0.2849701685736174,normal
583.8308616776253,31.6975658027397,927.9199670027756,103.81697674057527,39.044450131507745,0.6527087745821507,anxiety
537.4461909664312,8.255847674936664,985.5013171279136,69.24591122001215,22.33269830224635,0.3384147294048738,normal
549.4452194085969,29.014561712512354,902.0141869579722,88.3681051349011,34.28580128598087,0.5325525951531985,stress
560.4230256982113,25.972446960647083,1013.8812952181132,94.18956334768399,30.575613595303892,0.45802108630778204,stress
535.0661441063338,12.330279647506291,1021.0083456088466,74.47946110932187,23.814917816448638,0.2288157572026399,normal
559.0328770655651,34.966660565884744,957.5341917626072,104.42520676324166,41.24241419609237,0.6716402789008915,anxiety
501.63100566219055,10.394572241011353,922.28070549991,66.69022577483864,22.05224114945327,0.3528881456151009,normal
556.5176565021633,44.177437463808204,1006.4320444209784,98.64769970396338,36.00926919382272,0.6499610957042379,anxiety
502.25501986603706,10.608819619086198,1000.9323134187464,72.72802740366814,21.313723895231213,0.3935522930539124,normal
543.1271793119045,24.047251801844205,959.6784659511854,91.37060631516825,25.89981005577783,0.4128104545244083,stress
550.3676522277214,35.22187642944796,912.9348228316334,106.38465247781046,43.931222024301626,0.5521021776289086,anxiety
544.3683498793076,16.889327945690376,989.5361919612694,83.84287271659032,33.638032043097304,0.4712153509065477,stress
529.1842471335226,12.001288826289299,910.8954458939594,60.18663239654187,17.251111539597197,0.28163033817333966,normal
524.7287225326504,9.610061861013921,982.449053836415,78.05789990383974,11.777539353972273,0.3513460334137136,normal
510.3176651086062,9.27118401760998,981.4353464031202,62.66959944831888,18.78797182680279,0.30300113194194467,normal
557.5871456476526,41.19957487366945,953.9418096981877,105.68330307765738,40.42310281644435,0.6306371707077272,anxiety
530.7594966072204,12.782811345617171,916.2080867157847,62.289752761318105,20.639812427089144,0.24650119844156626,normal
505.0824205060754,12.676595955994523,974.8276255792908,65.74275916169151,24.452488613313825,0.3936131624101518,normal
579.0860763736738,25.78723759639459,916.588489979252,95.9908296173324,47.48586562552862,0.6238550573051873,anxiety
521.9811552929494,11.319499516602246,985.5606064617625,69.37535930929012,22.72063134402226,0.3239052400072607,normal
554.9075816379919,23.748785884688353,928.9838582125562,82.02825970569282,31.281714990454624,0.5122913062872749,stress
524.6002890679667,13.428693316865074,948.8391863011157,61.245462117637715,17.084227062444725,0.24086327667979407,normal
500.97263865725813,10.536757293816432,987.3804145793442,63.02493657469869,21.415566853761746,0.3919725605426911,normal
524.8123820541385,8.204730981241914,967.9469766327379,62.84274247586915,22.106063558000542,0.29191681144272463,normal
513.1500644115004,14.524196738570122,979.0129831242268,68.61970441026592,22.256922130233775,0.3719589349623291,normal
537.8899430953544,12.311042317276133,993.6535321416042,70.4289137808718,15.356817389507542,0.32990178594148944,normal
574.1008669888466,34.38813683978516,939.1385187055268,105.87989586103816,39.55602569337649,0.5849528446595252,anxiety
541.8543045405315,29.01649558130162,909.9963102410306,93.9912940859047,21.857690400587263,0.42963338585177174,stress
501.6347446506592,8.910603680914424,901.501450929126,72.73804634909487,23.071210512862812,0.33233345192583785,normal
532.7380181026407,15.417783612316116,978.3008902802945,84.03742356487444,21.63023809062038,0.4059883798845627,stress
529.6307447101682,11.917482319157525,905.978292818709,75.72556398768066,14.429522163577492,0.21380918126291995,normal
579.1035065562112,32.440871356244145,909.3345608648075,99.64193864669274,38.547123683580416,0.6526653041603961,anxiety
534.5888950502022,9.818276486322283,976.2872103406453,61.022707628842014,15.897928015418834,0.2879480973015817,normal
536.8749694009247,8.893062119568945,953.3579309675333,65.04482040346723,12.087950520185434,0.39370746633997844,normal
532.2976062065625,14.568383197747265,930.6408010172581,73.91236292993614,20.38798647305662,0.25416126560739455,normal
509.489963499872,11.631866399882504,1016.1391058445752,68.22191205201413,11.528385820990202,0.223510260030044,normal
531.4070384557206,10.582395476988406,979.1772175103466,70.60604266498316,23.501247745247213,0.27478420940256276,normal
500.2208846849441,8.561636219631495,996.7015226227754,70.11705385903659,23.64181916405863,0.26258147884272964,normal
510.3511992640007,8.83833492273476,994.3669748769319,78.86151675489415,16.606620254686362,0.34757699696692124,normal
538.6661927617467,14.978119762921631,1003.9262959163657,74.15670194459537,17.50601718565302,0.2823916190068204,normal
563.3828716102252,23.162979937555534,976.0910999706836,94.87299163741079,20.820990603874787,0.5346932824277529,stress
513.5198062740615,12.7032492051911,914.9059228659554,61.30409182520984,22.532203386132913,0.23668843928068692,normal
588.3173606552326,25.436934239724035,1018.2100887802142,109.58852353474606,49.87436514441842,0.5788473659176526,anxiety
557.3979167054703,35.17918080844095,933.082524129795,101.31951322450047,48.12115474484849,0.6275908254631466,anxiety
557.6804502378662,19.411011932651668,934.3565869644616,90.8023619139641,22.532150086768464,0.539930153518995,stress
500.6182646611547,9.040639094271791,1007.6496395428106,77.2027938669887,10.722790185899443,0.34042921923636593,normal
562.2285810267288,23.91362740962896,983.3590852244802,83.58599576112545,25.655808965025482,0.4727526981286062,stress
528.5838369080025,11.412018387746595,1015.8700673238837,70.10413547153277,21.74797619947939,0.21329266515525444,normal
548.6519765175927,21.426868557731932,1003.1082733059158,80.68377736923003,21.975303551543107,0.436120572410976,stress
509.50550175969596,14.257248081356703,934.3266468571464,72.72354729416466,11.152931129142452,0.36494864746940153,normal
594.2171713985643,31.841388693151107,910.0994543985038,97.49755320574273,36.06044912276549,0.572486387987071,anxiety
504.68268065710424,13.802408319054742,955.8459960960149,65.9983822301397,10.437546454678968,0.31738730131178144,normal
585.040420900087,43.96739105577838,993.2229722847796,107.29243528079078,44.94289681451998,0.5851487598475791,anxiety
529.8417951706169,13.377913897051627,1014.0046046785877,77.85046579909692,24.256887558629437,0.3271880653653422,normal
510.83329005048296,10.657846857170869,994.8455244312239,79.67042945430444,14.399629161708472,0.292847703947845,normal
556.7147162680326,24.036741629498817,935.2831318239398,91.98736956657173,27.61636757282853,0.5112440931177834,stress
515.5470915875793,10.492677081284924,933.3551821499522,75.5289489299945,24.907725833495473,0.25945815806146677,normal
598.1842594343525,34.20710746269654,973.9216885441872,101.89015483390935,45.15686395223846,0.6220275272892832,anxiety
518.9584656105148,14.100757643066634,910.5142099896796,66.91754921475714,22.979436383633686,0.32894904971536376,normal
547.3537569142097,28.43534916399925,907.6193399762177,93.44861987703516,21.460503406868316,0.4483101302793595,stress
569.9823081300176,27.669988636353366,996.6977896172484,81.90416620632459,22.532876950555924,0.5366239397029473,stress
560.7779557632819,21.46952559511522,914.659109164095,81.8492566894842,20.80452187281246,0.4009070564775968,stress
581.538521008631,35.252304882063996,947.8996754380476,95.36966606954483,39.523803048103275,0.6164040552951153,anxiety
530.998866484682,25.06639735628964,939.0498871290231,85.03057409326193,30.065194707993648,0.5139735487642583,stress
524.91561903276,8.091013464575152,947.0934367422245,75.95828319231788,21.609870672291436,0.2750937856933001,normal
530.7662194220501,21.272171822441994,986.875825552912,83.6100577213573,34.63668227823399,0.521771007752633,stress
533.4392048204883,11.864330265963861,924.2764702247597,73.08585104649924,10.020304385732022,0.24353347991610722,normal
517.5588568282254,12.132064597603655,1000.8102316007955,62.81423056097517,21.597128108780073,0.344547550447761,normal
525.7315287376941,12.222064766264717,929.3719493128358,72.41857134956862,10.117623861578751,0.2543892078836898,normal
520.923913766806,14.649728287651577,986.1739350239053,61.41864432267547,12.79203846630022,0.280377439978146,normal
511.5900581165507,13.321595019227805,909.9342409516997,66.1120843098043,10.93686390428607,0.3275376493791871,normal
568.4125053697567,42.26863155578769,957.9403635049304,104.6889183953456,44.45028020928241,0.6733986202720641,anxiety
501.81785521365833,12.293879724474955,1014.4218916236609,79.43065381802101,17.60380656942752,0.27098493217540204,normal
521.8246715726374,10.725069298293835,934.0759484079689,76.8289510616952,16.715101381156273,0.2528123969387438,normal
506.77970986744367,9.43597748337405,903.7679954024078,76.99950742961323,21.513514427768776,0.26744131511315045,normal
503.88705975083076,8.459960475998466,981.7017983088494,70.9086373881381,19.86030223255193,0.37913495552375576,normal
562.749609179362,27.34909819020045,993.6365685632043,82.30675558269824,33.64144255528815,0.4278665432048062,stress
545.1900609167727,24.892589724769906,1000.7467538094772,81.45448506448137,34.42124929463074,0.4340467809207282,stress
518.5479361975993,9.614688682024312,945.5742683641499,60.110115983208416,12.273926122001491,0.3318090820264465,normal
539.4991422700903,29.20134367038361,921.935221902174,81.47636283652054,25.444742606058075,0.5428093669958505,stress
500.93087742943305,8.359980694389753,979.604466054965,72.85763820117415,12.486246697302338,0.23754448113845042,normal
516.5927800935066,8.60890731937987,963.168343890574,76.42396565100452,22.10040279542109,0.3946153595824597,normal
556.2563841400263,21.980054009092292,943.7847582283603,89.67827863766996,25.883266901503102,0.4656849830714369,stress
528.1207583558071,13.716196076301038,984.3483020614801,76.50098820360124,12.14275430951258,0.3475834786708051,normal
525.6967711282526,10.681969697746482,926.2935601486201,64.7974822551189,14.357567585071305,0.21539433387617482,normal
515.444105512031,10.489709015254643,952.5435434524466,79.5820987603031,24.369011815851557,0.32727485630667486,normal
588.2658149762693,26.826514686671143,970.4653084173273,99.9010833585295,49.48172951900932,0.5529477224120272,anxiety
565.3834755291846,17.420510375825746,1020.1959047232382,86.28649209375628,32.036026766769865,0.4895968567496068,stress
569.3611570605103,33.99887348537719,970.593818067113,104.3847486941218,49.465298510539796,0.6520376032495561,anxiety
538.8495478578426,18.394086450047794,1000.9839606293264,89.68403865587618,27.550176959092312,0.4643724237937483,stress
543.6164622445704,22.711431638268895,966.997126438426,94.23471000570503,32.54663288704805,0.5448748479577499,stress
531.195021834305,14.45749566824107,987.6403748937953,65.643741493864,12.007425444995397,0.2785461486542833,normal
508.9707723784224,14.445893178321606,907.0787701550751,62.78490742235191,21.11356084228107,0.3387899181020314,normal
536.2152790567706,9.747676062014301,928.9802981568937,65.84436460923796,17.15350159701955,0.24829929705137357,normal
500.57573954519023,14.890815264924864,988.802683603676,71.19511367276765,10.86766674170741,0.23397620121014706,normal
500.20246335384877,11.155875599828924,972.5839411851973,61.307323151287704,20.60464731183574,0.2878421202499435,normal
561.9092905339286,18.830045606448664,911.144729615284,87.85102056383012,21.63520423461393,0.4502183562836019,stress
514.3386291417709,14.786293032927581,917.6694473197877,65.95096902637641,11.872312209502724,0.23096572251954398,normal
501.8580165087999,9.767058610408146,950.7574167830653,65.85644073401929,23.32605508463022,0.32645643072752795,normal
537.7906291952971,8.532916016432102,1009.9389226898179,67.67677766089959,12.509819560015906,0.2259357956448471,normal
531.2041548884528,15.248887209488968,923.1433525349127,94.67331002789837,33.19871940090522,0.5411488483861656,stress
501.1513070525336,14.1660953143925,960.4939014468689,61.3288768871155,22.92536355681018,0.29756686370880253,normal
567.3021951367725,16.96460614491261,974.3331813176809,85.90333004159473,25.66044765194976,0.5153120697043769,stress
526.702309540841,14.814422784241778,988.8241001197725,63.08919494446648,12.35909812269573,0.2459653451595237,normal
533.4120998235695,11.989227794099216,916.3143929557802,71.75538721724396,14.429357410719149,0.29821914587663306,normal
560.1767436943449,27.85628608945735,1004.763146590903,103.25855951812046,39.01995900326567,0.5928106102695134,anxiety
514.1340891210422,9.235696224038557,908.4533663638013,60.153280652984506,23.138246252755856,0.2422463662945862,normal
538.3623749482739,25.237986893065823,1000.3997044969702,91.40008317443147,28.168329869820134,0.5458692085041854,stress
521.7078433263299,9.070013974290324,908.9834140865253,78.74776132994238,13.019681617336499,0.2534804055715083,normal
510.0712918330146,10.109645119148995,957.3652466356752,66.68476637392122,21.491738991933794,0.38415332169267147,normal
590.8327621600812,36.57083636407063,950.7386408448526,107.65593189065386,40.62982018659521,0.6576342073972803,anxiety
549.2852839567937,19.138840415708202,1021.8326377597488,83.14535416145301,22.513498089567598,0.4354914674061261,stress
538.1779348985709,22.260308587641063,901.5992862539011,90.26471373388017,22.524178827615692,0.42425418299109807,stress
530.3138444185747,13.844511657595094,975.6813891305538,60.25215039951518,17.1071474259692,0.3484506374398174,normal
552.0463984766549,29.48620814729621,975.2847748295635,86.16183214999418,32.443440735245744,0.4249344043077488,stress
534.1203782186944,12.167695121240307,984.7227555079161,61.634506914935564,16.86549407738941,0.3262837842436753,normal
587.8225543994456,32.784172372468774,948.4737609283042,108.3624822243445,41.452140981452395,0.6666977457356404,anxiety
541.2646416842252,15.759337084036112,910.667987472085,86.23727852027616,32.30379978417335,0.4279629707280962,stress
539.0340831785014,14.248701977538824,949.4540248312156,66.33523354135053,22.107333060473238,0.2701041068572324,normal
539.8663446322163,27.259579683198552,902.5958306105149,83.15160789368528,26.458037313695556,0.48259906888548465,stress
552.8695921844137,40.880289005319256,904.2627304356139,95.50135358653256,40.41824088463718,0.6928390117543486,anxiety
507.3941782210211,11.489095392503401,976.4646390005715,72.91621625310412,15.136719682520699,0.25285525263172787,normal
582.4341476678683,34.35441231942302,943.1299710816977,100.32925961355384,45.11440360550037,0.6872263224777482,anxiety
529.2797576724562,9.239073389937229,902.7433203895956,67.06502817004129,16.14443342342848,0.25009357975849983,normal
524.7251296183158,9.86919789118595,951.6030957742904,78.8345142323785,21.385079237828965,0.37293178437162805,normal
520.1254503432035,12.203618023035574,1017.9740144336255,66.70416094741745,15.822485591904933,0.2429825274072792,normal
583.8199184455003,33.65679842114345,987.2999001213655,95.59695691003479,48.652941862170444,0.5648719168416436,anxiety
533.9858956270965,13.958448398341382,955.773296453844,69.12473017911084,21.70947576138336,0.2512926122033532,normal
515.940189375895,9.444948902324223,1019.4029325294599,69.4233579786563,19.336204623489948,0.29478424402322057,normal
585.8630937932878,39.36028356254003,977.6307839136193,106.32241187543497,48.10301396367822,0.5608319778002783,anxiety
527.8299475593847,8.625877016185816,1020.9756649066294,67.23706186410277,22.825453024299026,0.3145214465764045,normal
537.9808249463057,11.779897658010988,939.1104550727536,65.50762348510837,10.37790120938844,0.27429345252487536,normal
537.9554214901333,11.72479439685721,903.8606262776794,74.96146358859065,14.326081567281186,0.22027457951063184,normal
506.8209649474917,14.266447863810395,928.5143711304947,72.03763179272644,22.40061039612231,0.28366677282045605,normal
520.1054837242077,11.167076612928854,963.933907543827,71.3066050914322,20.55785637451497,0.3215505366191305,normal
587.809611705339,38.899402662429516,987.7449526318264,103.6813471454,39.22215953676379,0.6657754052845165,anxiety
536.0167222865332,11.541220752191261,921.049980230855,72.20450298955282,18.28751451111834,0.3905630034005012,normal
504.6429056202766,11.6798312761188,933.8053760909581,70.54799244245353,24.36684701482306,0.23899503998005786,normal
523.9463393678815,8.62091773629939,940.1276671745431,65.9307116257531,14.668262425950903,0.3249748199213998,normal
524.2571623863836,10.968914699116702,982.3117614251038,65.43899452257261,10.00202039506728,0.3353881565993675,normal
501.80874680424756,12.150579543891922,907.212310642679,79.8563367799814,13.364402249275676,0.3705094842491941,normal
552.7189718926433,18.022925670094693,973.8642981960297,91.97983670534956,29.523599887297443,0.47789690389634554,stress
520.6520139320478,13.722104932169087,971.9413737841892,77.14358513997506,11.803108436808644,0.27450665475191016,normal
503.07919639315173,12.770519055567505,1001.0383141045675,62.97776100664889,23.396353077931224,0.3226583369774758,normal
505.71966728211345,8.259053443008447,993.7642527830105,74.86386397463207,17.213352199045133,0.3161900759776359,normal
502.9617860693636,10.784989193320191,1022.3461615651262,70.1672109383256,21.857646914123276,0.22118116088075154,normal
512.4392928686265,14.505631923893102,940.481202222255,63.20143269909146,16.940134075980904,0.34022791888349474,normal
518.6239207252984,12.569222754963123,949.1254137595477,62.10947399913261,11.865525985007654,0.2775652179833863,normal
513.235920994106,9.196213111730462,969.3964367523773,72.72582707958496,24.16063140738097,0.24052652682706865,normal
571.0368281284309,36.38412926258855,980.5449448378632,97.35140642977458,37.164680655312225,0.6313022947719589,anxiety
569.2227290824289,23.667105753766272,999.5734733092637,81.3168235558724,24.952339254734067,0.5383905635640938,stress
570.3208268287009,40.48971206239582,909.0105328600634,100.4008985289609,37.45424306207414,0.6195904395182337,anxiety
530.0348427116598,14.651661476745616,910.6216229499574,70.93296440375576,24.717667551434417,0.249801747221818,normal
511.1973558778377,13.598986791631207,912.5761827277029,68.355219585502,16.86993638505357,0.3167427175462728,normal
506.0166756441411,8.906604448979628,929.6583329227748,68.22042150531091,14.543963584606438,0.24215862031000573,normal
560.4548682294807,30.573886318570516,996.4382608484063,108.15680701493432,38.79256101035434,0.697686384456417,anxiety
551.050457849318,33.09937174752377,907.5522873611627,107.30761256348164,38.85728526663644,0.5762177481825049,anxiety
506.2397808134481,11.225451376229081,995.5305198081663,75.49307062362364,19.086688741790354,0.36656607535765423,normal
568.7230552580294,27.08473208045013,969.0016150312539,87.07609756277658,21.01407124208575,0.43635305427051435,stress
514.9948231809482,13.16307611112224,1005.5766947603919,72.62615106183978,18.701332520041817,0.34102782911411267,normal
517.101640734342,12.068667549958285,912.9664122014657,63.76049469230832,22.983657184368283,0.22037862017458737,normal
527.8806296398108,9.086681721514987,1021.1695988434433,64.02727564271949,12.049013554767589,0.29485100419539073,normal
523.4310232509386,8.328761767425386,950.9675302560314,66.95882823164334,23.35211706094022,0.2765597528872776,normal
587.8888280187579,42.15715567034978,960.8864505709448,107.54567866115599,36.39526113894013,0.6719713006722587,anxiety
536.9009550778545,27.75861792022674,953.6636640583855,90.03314796561028,21.83746792948984,0.4501663790677156,stress
